"Time (Y, M, D, T, min, sec)","Time < 1s","OUT1"
1/13/2025 2:00:01 PM,0.9092500,0.25496
1/13/2025 2:00:01 PM,0.9717500,0.25661
1/13/2025 2:00:02 PM,0.0342500,0.25856
1/13/2025 2:00:02 PM,0.0967500,0.25979
1/13/2025 2:00:02 PM,0.1592500,0.26119
1/13/2025 2:00:02 PM,0.2217500,0.26277
1/13/2025 2:00:02 PM,0.2842500,0.26334
1/13/2025 2:00:02 PM,0.3467500,0.26263
1/13/2025 2:00:02 PM,0.4092500,0.26196
1/13/2025 2:00:02 PM,0.4717500,0.26116
1/13/2025 2:00:02 PM,0.5342500,0.25912
1/13/2025 2:00:02 PM,0.5967500,0.25690
1/13/2025 2:00:02 PM,0.6592500,0.25431
1/13/2025 2:00:02 PM,0.7217500,0.25112
1/13/2025 2:00:02 PM,0.7842500,0.24829
1/13/2025 2:00:02 PM,0.8467500,0.24744
1/13/2025 2:00:02 PM,0.9092500,0.24687
1/13/2025 2:00:02 PM,0.9717500,0.24556
1/13/2025 2:00:03 PM,0.0342500,0.24490
1/13/2025 2:00:03 PM,0.0967500,0.24486
1/13/2025 2:00:03 PM,0.1592500,0.24576
1/13/2025 2:00:03 PM,0.2217500,0.24779
1/13/2025 2:00:03 PM,0.2842500,0.25194
1/13/2025 2:00:03 PM,0.3467500,0.25334
1/13/2025 2:00:03 PM,0.4092500,0.25139
1/13/2025 2:00:03 PM,0.4717500,0.25170
1/13/2025 2:00:03 PM,0.5342500,0.25254
1/13/2025 2:00:03 PM,0.5967500,0.25280
1/13/2025 2:00:03 PM,0.6592500,0.25399
1/13/2025 2:00:03 PM,0.7217500,0.25615
1/13/2025 2:00:03 PM,0.7842500,0.25732
1/13/2025 2:00:03 PM,0.8467500,0.25707
1/13/2025 2:00:03 PM,0.9092500,0.25676
1/13/2025 2:00:03 PM,0.9717500,0.25707
1/13/2025 2:00:04 PM,0.0342500,0.25723
1/13/2025 2:00:04 PM,0.0967500,0.25748
1/13/2025 2:00:04 PM,0.1592500,0.25855
1/13/2025 2:00:04 PM,0.2217500,0.25846
1/13/2025 2:00:04 PM,0.2842500,0.25769
1/13/2025 2:00:04 PM,0.3467500,0.25796
1/13/2025 2:00:04 PM,0.4092500,0.25837
1/13/2025 2:00:04 PM,0.4717500,0.26104
1/13/2025 2:00:04 PM,0.5342500,0.26261
1/13/2025 2:00:04 PM,0.5967500,0.26123
1/13/2025 2:00:04 PM,0.6592500,0.26063
1/13/2025 2:00:04 PM,0.7217500,0.26176
1/13/2025 2:00:04 PM,0.7842500,0.26588
1/13/2025 2:00:04 PM,0.8467500,0.26933
1/13/2025 2:00:04 PM,0.9092500,0.27133
1/13/2025 2:00:04 PM,0.9717500,0.27531
1/13/2025 2:00:05 PM,0.0342500,0.27965
1/13/2025 2:00:05 PM,0.0967500,0.28143
1/13/2025 2:00:05 PM,0.1592500,0.28284
1/13/2025 2:00:05 PM,0.2217500,0.28558
1/13/2025 2:00:05 PM,0.2842500,0.28820
1/13/2025 2:00:05 PM,0.3467500,0.28599
1/13/2025 2:00:05 PM,0.4092500,0.28191
1/13/2025 2:00:05 PM,0.4717500,0.28094
1/13/2025 2:00:05 PM,0.5342500,0.28130
1/13/2025 2:00:05 PM,0.5967500,0.28335
1/13/2025 2:00:05 PM,0.6592500,0.28357
1/13/2025 2:00:05 PM,0.7217500,0.28122
1/13/2025 2:00:05 PM,0.7842500,0.28086
1/13/2025 2:00:05 PM,0.8467500,0.28117
1/13/2025 2:00:05 PM,0.9092500,0.27753
1/13/2025 2:00:05 PM,0.9717500,0.27207
1/13/2025 2:00:06 PM,0.0342500,0.27087
1/13/2025 2:00:06 PM,0.0967500,0.27039
1/13/2025 2:00:06 PM,0.1592500,0.27038
1/13/2025 2:00:06 PM,0.2217500,0.27331
1/13/2025 2:00:06 PM,0.2842500,0.27603
1/13/2025 2:00:06 PM,0.3467500,0.27677
1/13/2025 2:00:06 PM,0.4092500,0.28004
1/13/2025 2:00:06 PM,0.4717500,0.28046
1/13/2025 2:00:06 PM,0.5342500,0.27860
1/13/2025 2:00:06 PM,0.5967500,0.27916
1/13/2025 2:00:06 PM,0.6592500,0.27828
1/13/2025 2:00:06 PM,0.7217500,0.27941
1/13/2025 2:00:06 PM,0.7842500,0.28070
1/13/2025 2:00:06 PM,0.8467500,0.27974
1/13/2025 2:00:06 PM,0.9092500,0.27732
1/13/2025 2:00:06 PM,0.9717500,0.27512
1/13/2025 2:00:07 PM,0.0342500,0.27488
1/13/2025 2:00:07 PM,0.0967500,0.27558
1/13/2025 2:00:07 PM,0.1592500,0.27608
1/13/2025 2:00:07 PM,0.2217500,0.27601
1/13/2025 2:00:07 PM,0.2842500,0.27806
1/13/2025 2:00:07 PM,0.3467500,0.28242
1/13/2025 2:00:07 PM,0.4092500,0.28335
1/13/2025 2:00:07 PM,0.4717500,0.28059
1/13/2025 2:00:07 PM,0.5342500,0.27841
1/13/2025 2:00:07 PM,0.5967500,0.27847
1/13/2025 2:00:07 PM,0.6592500,0.27915
1/13/2025 2:00:07 PM,0.7217500,0.28157
1/13/2025 2:00:07 PM,0.7842500,0.28709
1/13/2025 2:00:07 PM,0.8467500,0.28925
1/13/2025 2:00:07 PM,0.9092500,0.28729
1/13/2025 2:00:07 PM,0.9717500,0.28955
1/13/2025 2:00:08 PM,0.0342500,0.29665
1/13/2025 2:00:08 PM,0.0967500,0.30537
1/13/2025 2:00:08 PM,0.1592500,0.30007
1/13/2025 2:00:08 PM,0.2217500,0.29277
1/13/2025 2:00:08 PM,0.2842500,0.29264
1/13/2025 2:00:08 PM,0.3467500,0.29066
1/13/2025 2:00:08 PM,0.4092500,0.29115
1/13/2025 2:00:08 PM,0.4717500,0.29048
1/13/2025 2:00:08 PM,0.5342500,0.28776
1/13/2025 2:00:08 PM,0.5967500,0.28523
1/13/2025 2:00:08 PM,0.6592500,0.28215
1/13/2025 2:00:08 PM,0.7217500,0.27834
1/13/2025 2:00:08 PM,0.7842500,0.27757
1/13/2025 2:00:08 PM,0.8467500,0.27738
1/13/2025 2:00:08 PM,0.9092500,0.27469
1/13/2025 2:00:08 PM,0.9717500,0.27420
1/13/2025 2:00:09 PM,0.0342500,0.27477
1/13/2025 2:00:09 PM,0.0967500,0.27326
1/13/2025 2:00:09 PM,0.1592500,0.27321
1/13/2025 2:00:09 PM,0.2217500,0.27771
1/13/2025 2:00:09 PM,0.2842500,0.27490
1/13/2025 2:00:09 PM,0.3467500,0.26873
1/13/2025 2:00:09 PM,0.4092500,0.27210
1/13/2025 2:00:09 PM,0.4717500,0.27927
1/13/2025 2:00:09 PM,0.5342500,0.28064
1/13/2025 2:00:09 PM,0.5967500,0.27922
1/13/2025 2:00:09 PM,0.6592500,0.28092
1/13/2025 2:00:09 PM,0.7217500,0.27997
1/13/2025 2:00:09 PM,0.7842500,0.27601
1/13/2025 2:00:09 PM,0.8467500,0.27248
1/13/2025 2:00:09 PM,0.9092500,0.26991
1/13/2025 2:00:09 PM,0.9717500,0.26692
1/13/2025 2:00:10 PM,0.0342500,0.26271
1/13/2025 2:00:10 PM,0.0967500,0.26087
1/13/2025 2:00:10 PM,0.1592500,0.26209
1/13/2025 2:00:10 PM,0.2217500,0.26254
1/13/2025 2:00:10 PM,0.2842500,0.26361
1/13/2025 2:00:10 PM,0.3467500,0.26609
1/13/2025 2:00:10 PM,0.4092500,0.26589
1/13/2025 2:00:10 PM,0.4717500,0.27032
1/13/2025 2:00:10 PM,0.5342500,0.27915
1/13/2025 2:00:10 PM,0.5967500,0.27829
1/13/2025 2:00:10 PM,0.6592500,0.27015
1/13/2025 2:00:10 PM,0.7217500,0.27298
1/13/2025 2:00:10 PM,0.7842500,0.28348
1/13/2025 2:00:10 PM,0.8467500,0.28536
1/13/2025 2:00:10 PM,0.9092500,0.28083
1/13/2025 2:00:10 PM,0.9717500,0.27727
1/13/2025 2:00:11 PM,0.0342500,0.28090
1/13/2025 2:00:11 PM,0.0967500,0.28243
1/13/2025 2:00:11 PM,0.1592500,0.27866
1/13/2025 2:00:11 PM,0.2217500,0.27878
1/13/2025 2:00:11 PM,0.2842500,0.28235
1/13/2025 2:00:11 PM,0.3467500,0.27907
1/13/2025 2:00:11 PM,0.4092500,0.27449
1/13/2025 2:00:11 PM,0.4717500,0.27919
1/13/2025 2:00:11 PM,0.5342500,0.28526
1/13/2025 2:00:11 PM,0.5967500,0.27798
1/13/2025 2:00:11 PM,0.6592500,0.26644
1/13/2025 2:00:11 PM,0.7217500,0.26517
1/13/2025 2:00:11 PM,0.7842500,0.26413
1/13/2025 2:00:11 PM,0.8467500,0.26264
1/13/2025 2:00:11 PM,0.9092500,0.26257
1/13/2025 2:00:11 PM,0.9717500,0.26240
1/13/2025 2:00:12 PM,0.0342500,0.26560
1/13/2025 2:00:12 PM,0.0967500,0.27023
1/13/2025 2:00:12 PM,0.1592500,0.27444
1/13/2025 2:00:12 PM,0.2217500,0.27421
1/13/2025 2:00:12 PM,0.2842500,0.27181
1/13/2025 2:00:12 PM,0.3467500,0.27209
1/13/2025 2:00:12 PM,0.4092500,0.27549
1/13/2025 2:00:12 PM,0.4717500,0.27987
1/13/2025 2:00:12 PM,0.5342500,0.28521
1/13/2025 2:00:12 PM,0.5967500,0.29329
1/13/2025 2:00:12 PM,0.6592500,0.29406
1/13/2025 2:00:12 PM,0.7217500,0.29650
1/13/2025 2:00:12 PM,0.7842500,0.29763
1/13/2025 2:00:12 PM,0.8467500,0.30356
1/13/2025 2:00:12 PM,0.9092500,0.31317
1/13/2025 2:00:12 PM,0.9717500,0.31641
1/13/2025 2:00:13 PM,0.0342500,0.30461
1/13/2025 2:00:13 PM,0.0967500,0.28245
1/13/2025 2:00:13 PM,0.1592500,0.28008
1/13/2025 2:00:13 PM,0.2217500,0.28623
1/13/2025 2:00:13 PM,0.2842500,0.29228
1/13/2025 2:00:13 PM,0.3467500,0.29983
1/13/2025 2:00:13 PM,0.4092500,0.31686
1/13/2025 2:00:13 PM,0.4717500,0.32559
1/13/2025 2:00:13 PM,0.5342500,0.32289
1/13/2025 2:00:13 PM,0.5967500,0.32330
1/13/2025 2:00:13 PM,0.6592500,0.32493
1/13/2025 2:00:13 PM,0.7217500,0.32018
1/13/2025 2:00:13 PM,0.7842500,0.30841
1/13/2025 2:00:13 PM,0.8467500,0.29774
1/13/2025 2:00:13 PM,0.9092500,0.29557
1/13/2025 2:00:13 PM,0.9717500,0.29543
1/13/2025 2:00:14 PM,0.0342500,0.29322
1/13/2025 2:00:14 PM,0.0967500,0.29123
1/13/2025 2:00:14 PM,0.1592500,0.29200
1/13/2025 2:00:14 PM,0.2217500,0.29308
1/13/2025 2:00:14 PM,0.2842500,0.29794
1/13/2025 2:00:14 PM,0.3467500,0.30616
1/13/2025 2:00:14 PM,0.4092500,0.30905
1/13/2025 2:00:14 PM,0.4717500,0.31185
1/13/2025 2:00:14 PM,0.5342500,0.30996
1/13/2025 2:00:14 PM,0.5967500,0.29966
1/13/2025 2:00:14 PM,0.6592500,0.29322
1/13/2025 2:00:14 PM,0.7217500,0.29063
1/13/2025 2:00:14 PM,0.7842500,0.28915
1/13/2025 2:00:14 PM,0.8467500,0.28941
1/13/2025 2:00:14 PM,0.9092500,0.29114
1/13/2025 2:00:14 PM,0.9717500,0.29052
1/13/2025 2:00:15 PM,0.0342500,0.28909
1/13/2025 2:00:15 PM,0.0967500,0.29038
1/13/2025 2:00:15 PM,0.1592500,0.29220
1/13/2025 2:00:15 PM,0.2217500,0.29245
1/13/2025 2:00:15 PM,0.2842500,0.29183
1/13/2025 2:00:15 PM,0.3467500,0.29204
1/13/2025 2:00:15 PM,0.4092500,0.29319
1/13/2025 2:00:15 PM,0.4717500,0.29661
1/13/2025 2:00:15 PM,0.5342500,0.30075
1/13/2025 2:00:15 PM,0.5967500,0.30261
1/13/2025 2:00:15 PM,0.6592500,0.30366
1/13/2025 2:00:15 PM,0.7217500,0.30088
1/13/2025 2:00:15 PM,0.7842500,0.29446
1/13/2025 2:00:15 PM,0.8467500,0.29257
1/13/2025 2:00:15 PM,0.9092500,0.29197
1/13/2025 2:00:15 PM,0.9717500,0.29195
1/13/2025 2:00:16 PM,0.0342500,0.29202
1/13/2025 2:00:16 PM,0.0967500,0.29102
1/13/2025 2:00:16 PM,0.1592500,0.29043
1/13/2025 2:00:16 PM,0.2217500,0.29077
1/13/2025 2:00:16 PM,0.2842500,0.29254
1/13/2025 2:00:16 PM,0.3467500,0.29464
1/13/2025 2:00:16 PM,0.4092500,0.29135
1/13/2025 2:00:16 PM,0.4717500,0.28769
1/13/2025 2:00:16 PM,0.5342500,0.28977
1/13/2025 2:00:16 PM,0.5967500,0.29263
1/13/2025 2:00:16 PM,0.6592500,0.29939
1/13/2025 2:00:16 PM,0.7217500,0.30949
1/13/2025 2:00:16 PM,0.7842500,0.31143
1/13/2025 2:00:16 PM,0.8467500,0.30698
1/13/2025 2:00:16 PM,0.9092500,0.30604
1/13/2025 2:00:16 PM,0.9717500,0.30316
1/13/2025 2:00:17 PM,0.0342500,0.29750
1/13/2025 2:00:17 PM,0.0967500,0.29652
1/13/2025 2:00:17 PM,0.1592500,0.30093
1/13/2025 2:00:17 PM,0.2217500,0.30271
1/13/2025 2:00:17 PM,0.2842500,0.30206
1/13/2025 2:00:17 PM,0.3467500,0.30428
1/13/2025 2:00:17 PM,0.4092500,0.30655
1/13/2025 2:00:17 PM,0.4717500,0.30847
1/13/2025 2:00:17 PM,0.5342500,0.31296
1/13/2025 2:00:17 PM,0.5967500,0.31384
1/13/2025 2:00:17 PM,0.6592500,0.31253
1/13/2025 2:00:17 PM,0.7217500,0.31616
1/13/2025 2:00:17 PM,0.7842500,0.31729
1/13/2025 2:00:17 PM,0.8467500,0.31360
1/13/2025 2:00:17 PM,0.9092500,0.31220
1/13/2025 2:00:17 PM,0.9717500,0.31333
1/13/2025 2:00:18 PM,0.0342500,0.31602
1/13/2025 2:00:18 PM,0.0967500,0.31653
1/13/2025 2:00:18 PM,0.1592500,0.31571
1/13/2025 2:00:18 PM,0.2217500,0.31427
1/13/2025 2:00:18 PM,0.2842500,0.31231
1/13/2025 2:00:18 PM,0.3467500,0.31356
1/13/2025 2:00:18 PM,0.4092500,0.31640
1/13/2025 2:00:18 PM,0.4717500,0.31670
1/13/2025 2:00:18 PM,0.5342500,0.32046
1/13/2025 2:00:18 PM,0.5967500,0.31962
1/13/2025 2:00:18 PM,0.6592500,0.31281
1/13/2025 2:00:18 PM,0.7217500,0.30975
1/13/2025 2:00:18 PM,0.7842500,0.30600
1/13/2025 2:00:18 PM,0.8467500,0.30226
1/13/2025 2:00:18 PM,0.9092500,0.29883
1/13/2025 2:00:18 PM,0.9717500,0.29646
1/13/2025 2:00:19 PM,0.0342500,0.29703
1/13/2025 2:00:19 PM,0.0967500,0.29826
1/13/2025 2:00:19 PM,0.1592500,0.29780
1/13/2025 2:00:19 PM,0.2217500,0.29922
1/13/2025 2:00:19 PM,0.2842500,0.29926
1/13/2025 2:00:19 PM,0.3467500,0.29809
1/13/2025 2:00:19 PM,0.4092500,0.29987
1/13/2025 2:00:19 PM,0.4717500,0.30162
1/13/2025 2:00:19 PM,0.5342500,0.30231
1/13/2025 2:00:19 PM,0.5967500,0.30353
1/13/2025 2:00:19 PM,0.6592500,0.30413
1/13/2025 2:00:19 PM,0.7217500,0.30154
1/13/2025 2:00:19 PM,0.7842500,0.29997
1/13/2025 2:00:19 PM,0.8467500,0.29932
1/13/2025 2:00:19 PM,0.9092500,0.29801
1/13/2025 2:00:19 PM,0.9717500,0.29845
1/13/2025 2:00:20 PM,0.0342500,0.30041
1/13/2025 2:00:20 PM,0.0967500,0.30309
1/13/2025 2:00:20 PM,0.1592500,0.30246
1/13/2025 2:00:20 PM,0.2217500,0.30073
1/13/2025 2:00:20 PM,0.2842500,0.30098
1/13/2025 2:00:20 PM,0.3467500,0.30073
1/13/2025 2:00:20 PM,0.4092500,0.29916
1/13/2025 2:00:20 PM,0.4717500,0.29844
1/13/2025 2:00:20 PM,0.5342500,0.29756
1/13/2025 2:00:20 PM,0.5967500,0.29604
1/13/2025 2:00:20 PM,0.6592500,0.29587
1/13/2025 2:00:20 PM,0.7217500,0.29646
1/13/2025 2:00:20 PM,0.7842500,0.29700
1/13/2025 2:00:20 PM,0.8467500,0.30103
1/13/2025 2:00:20 PM,0.9092500,0.30480
1/13/2025 2:00:20 PM,0.9717500,0.30426
1/13/2025 2:00:21 PM,0.0342500,0.30330
1/13/2025 2:00:21 PM,0.0967500,0.30225
1/13/2025 2:00:21 PM,0.1592500,0.29988
1/13/2025 2:00:21 PM,0.2217500,0.29811
1/13/2025 2:00:21 PM,0.2842500,0.29982
1/13/2025 2:00:21 PM,0.3467500,0.30187
1/13/2025 2:00:21 PM,0.4092500,0.30292
1/13/2025 2:00:21 PM,0.4717500,0.30378
1/13/2025 2:00:21 PM,0.5342500,0.30532
1/13/2025 2:00:21 PM,0.5967500,0.30199
1/13/2025 2:00:21 PM,0.6592500,0.29762
1/13/2025 2:00:21 PM,0.7217500,0.30140
1/13/2025 2:00:21 PM,0.7842500,0.30558
1/13/2025 2:00:21 PM,0.8467500,0.30310
1/13/2025 2:00:21 PM,0.9092500,0.29551
1/13/2025 2:00:21 PM,0.9717500,0.29030
1/13/2025 2:00:22 PM,0.0342500,0.28902
1/13/2025 2:00:22 PM,0.0967500,0.28897
1/13/2025 2:00:22 PM,0.1592500,0.28971
1/13/2025 2:00:22 PM,0.2217500,0.29093
1/13/2025 2:00:22 PM,0.2842500,0.29263
1/13/2025 2:00:22 PM,0.3467500,0.29433
1/13/2025 2:00:22 PM,0.4092500,0.29410
1/13/2025 2:00:22 PM,0.4717500,0.29379
1/13/2025 2:00:22 PM,0.5342500,0.29453
1/13/2025 2:00:22 PM,0.5967500,0.29533
1/13/2025 2:00:22 PM,0.6592500,0.29809
1/13/2025 2:00:22 PM,0.7217500,0.30202
1/13/2025 2:00:22 PM,0.7842500,0.30841
1/13/2025 2:00:22 PM,0.8467500,0.31894
1/13/2025 2:00:22 PM,0.9092500,0.34255
1/13/2025 2:00:22 PM,0.9717500,0.35464
1/13/2025 2:00:23 PM,0.0342500,0.35177
1/13/2025 2:00:23 PM,0.0967500,0.34093
1/13/2025 2:00:23 PM,0.1592500,0.32575
1/13/2025 2:00:23 PM,0.2217500,0.32010
1/13/2025 2:00:23 PM,0.2842500,0.31422
1/13/2025 2:00:23 PM,0.3467500,0.30966
1/13/2025 2:00:23 PM,0.4092500,0.30837
1/13/2025 2:00:23 PM,0.4717500,0.30921
1/13/2025 2:00:23 PM,0.5342500,0.31158
1/13/2025 2:00:23 PM,0.5967500,0.31450
1/13/2025 2:00:23 PM,0.6592500,0.31414
1/13/2025 2:00:23 PM,0.7217500,0.31348
1/13/2025 2:00:23 PM,0.7842500,0.31607
1/13/2025 2:00:23 PM,0.8467500,0.31829
1/13/2025 2:00:23 PM,0.9092500,0.31626
1/13/2025 2:00:23 PM,0.9717500,0.31203
1/13/2025 2:00:24 PM,0.0342500,0.30914
1/13/2025 2:00:24 PM,0.0967500,0.30883
1/13/2025 2:00:24 PM,0.1592500,0.30976
1/13/2025 2:00:24 PM,0.2217500,0.30993
1/13/2025 2:00:24 PM,0.2842500,0.30836
1/13/2025 2:00:24 PM,0.3467500,0.30820
1/13/2025 2:00:24 PM,0.4092500,0.31173
1/13/2025 2:00:24 PM,0.4717500,0.31519
1/13/2025 2:00:24 PM,0.5342500,0.31878
1/13/2025 2:00:24 PM,0.5967500,0.32058
1/13/2025 2:00:24 PM,0.6592500,0.32078
1/13/2025 2:00:24 PM,0.7217500,0.32078
1/13/2025 2:00:24 PM,0.7842500,0.31756
1/13/2025 2:00:24 PM,0.8467500,0.31451
1/13/2025 2:00:24 PM,0.9092500,0.31381
1/13/2025 2:00:24 PM,0.9717500,0.31396
1/13/2025 2:00:25 PM,0.0342500,0.31637
1/13/2025 2:00:25 PM,0.0967500,0.32335
1/13/2025 2:00:25 PM,0.1592500,0.32737
1/13/2025 2:00:25 PM,0.2217500,0.33041
1/13/2025 2:00:25 PM,0.2842500,0.34703
1/13/2025 2:00:25 PM,0.3467500,0.36361
1/13/2025 2:00:25 PM,0.4092500,0.35878
1/13/2025 2:00:25 PM,0.4717500,0.34679
1/13/2025 2:00:25 PM,0.5342500,0.34386
1/13/2025 2:00:25 PM,0.5967500,0.34122
1/13/2025 2:00:25 PM,0.6592500,0.33986
1/13/2025 2:00:25 PM,0.7217500,0.33870
1/13/2025 2:00:25 PM,0.7842500,0.33844
1/13/2025 2:00:25 PM,0.8467500,0.33767
1/13/2025 2:00:25 PM,0.9092500,0.33620
1/13/2025 2:00:25 PM,0.9717500,0.33999
1/13/2025 2:00:26 PM,0.0342500,0.34264
1/13/2025 2:00:26 PM,0.0967500,0.34162
1/13/2025 2:00:26 PM,0.1592500,0.33581
1/13/2025 2:00:26 PM,0.2217500,0.33044
1/13/2025 2:00:26 PM,0.2842500,0.33014
1/13/2025 2:00:26 PM,0.3467500,0.33076
1/13/2025 2:00:26 PM,0.4092500,0.33219
1/13/2025 2:00:26 PM,0.4717500,0.33659
1/13/2025 2:00:26 PM,0.5342500,0.33946
1/13/2025 2:00:26 PM,0.5967500,0.33628
1/13/2025 2:00:26 PM,0.6592500,0.33459
1/13/2025 2:00:26 PM,0.7217500,0.33256
1/13/2025 2:00:26 PM,0.7842500,0.32944
1/13/2025 2:00:26 PM,0.8467500,0.33279
1/13/2025 2:00:26 PM,0.9092500,0.33797
1/13/2025 2:00:26 PM,0.9717500,0.33859
1/13/2025 2:00:27 PM,0.0342500,0.33826
1/13/2025 2:00:27 PM,0.0967500,0.33809
1/13/2025 2:00:27 PM,0.1592500,0.33531
1/13/2025 2:00:27 PM,0.2217500,0.33214
1/13/2025 2:00:27 PM,0.2842500,0.33031
1/13/2025 2:00:27 PM,0.3467500,0.33007
1/13/2025 2:00:27 PM,0.4092500,0.33304
1/13/2025 2:00:27 PM,0.4717500,0.33669
1/13/2025 2:00:27 PM,0.5342500,0.33736
1/13/2025 2:00:27 PM,0.5967500,0.33369
1/13/2025 2:00:27 PM,0.6592500,0.33095
1/13/2025 2:00:27 PM,0.7217500,0.33180
1/13/2025 2:00:27 PM,0.7842500,0.33425
1/13/2025 2:00:27 PM,0.8467500,0.33344
1/13/2025 2:00:27 PM,0.9092500,0.32682
1/13/2025 2:00:27 PM,0.9717500,0.32376
1/13/2025 2:00:28 PM,0.0342500,0.32200
1/13/2025 2:00:28 PM,0.0967500,0.31833
1/13/2025 2:00:28 PM,0.1592500,0.31654
1/13/2025 2:00:28 PM,0.2217500,0.31719
1/13/2025 2:00:28 PM,0.2842500,0.31816
1/13/2025 2:00:28 PM,0.3467500,0.31713
1/13/2025 2:00:28 PM,0.4092500,0.31313
1/13/2025 2:00:28 PM,0.4717500,0.31069
1/13/2025 2:00:28 PM,0.5342500,0.31037
1/13/2025 2:00:28 PM,0.5967500,0.31017
1/13/2025 2:00:28 PM,0.6592500,0.31120
1/13/2025 2:00:28 PM,0.7217500,0.31553
1/13/2025 2:00:28 PM,0.7842500,0.32277
1/13/2025 2:00:28 PM,0.8467500,0.32341
1/13/2025 2:00:28 PM,0.9092500,0.31791
1/13/2025 2:00:28 PM,0.9717500,0.31653
1/13/2025 2:00:29 PM,0.0342500,0.31771
1/13/2025 2:00:29 PM,0.0967500,0.31777
1/13/2025 2:00:29 PM,0.1592500,0.32021
1/13/2025 2:00:29 PM,0.2217500,0.32110
1/13/2025 2:00:29 PM,0.2842500,0.31760
1/13/2025 2:00:29 PM,0.3467500,0.31736
1/13/2025 2:00:29 PM,0.4092500,0.32214
1/13/2025 2:00:29 PM,0.4717500,0.32905
1/13/2025 2:00:29 PM,0.5342500,0.33097
1/13/2025 2:00:29 PM,0.5967500,0.32939
1/13/2025 2:00:29 PM,0.6592500,0.32871
1/13/2025 2:00:29 PM,0.7217500,0.32641
1/13/2025 2:00:29 PM,0.7842500,0.32685
1/13/2025 2:00:29 PM,0.8467500,0.33312
1/13/2025 2:00:29 PM,0.9092500,0.33954
1/13/2025 2:00:29 PM,0.9717500,0.34008
1/13/2025 2:00:30 PM,0.0342500,0.33601
1/13/2025 2:00:30 PM,0.0967500,0.33180
1/13/2025 2:00:30 PM,0.1592500,0.32818
1/13/2025 2:00:30 PM,0.2217500,0.32769
1/13/2025 2:00:30 PM,0.2842500,0.33190
1/13/2025 2:00:30 PM,0.3467500,0.33930
1/13/2025 2:00:30 PM,0.4092500,0.33564
1/13/2025 2:00:30 PM,0.4717500,0.32564
1/13/2025 2:00:30 PM,0.5342500,0.32248
1/13/2025 2:00:30 PM,0.5967500,0.32389
1/13/2025 2:00:30 PM,0.6592500,0.32276
1/13/2025 2:00:30 PM,0.7217500,0.32375
1/13/2025 2:00:30 PM,0.7842500,0.32509
1/13/2025 2:00:30 PM,0.8467500,0.32326
1/13/2025 2:00:30 PM,0.9092500,0.32190
1/13/2025 2:00:30 PM,0.9717500,0.31955
1/13/2025 2:00:31 PM,0.0342500,0.31632
1/13/2025 2:00:31 PM,0.0967500,0.31318
1/13/2025 2:00:31 PM,0.1592500,0.30985
1/13/2025 2:00:31 PM,0.2217500,0.30613
1/13/2025 2:00:31 PM,0.2842500,0.30461
1/13/2025 2:00:31 PM,0.3467500,0.30274
1/13/2025 2:00:31 PM,0.4092500,0.29807
1/13/2025 2:00:31 PM,0.4717500,0.29314
1/13/2025 2:00:31 PM,0.5342500,0.29182
1/13/2025 2:00:31 PM,0.5967500,0.29299
1/13/2025 2:00:31 PM,0.6592500,0.29277
1/13/2025 2:00:31 PM,0.7217500,0.29122
1/13/2025 2:00:31 PM,0.7842500,0.28994
1/13/2025 2:00:31 PM,0.8467500,0.28988
1/13/2025 2:00:31 PM,0.9092500,0.29136
1/13/2025 2:00:31 PM,0.9717500,0.29107
1/13/2025 2:00:32 PM,0.0342500,0.29084
1/13/2025 2:00:32 PM,0.0967500,0.29130
1/13/2025 2:00:32 PM,0.1592500,0.29219
1/13/2025 2:00:32 PM,0.2217500,0.29603
1/13/2025 2:00:32 PM,0.2842500,0.29825
1/13/2025 2:00:32 PM,0.3467500,0.29698
1/13/2025 2:00:32 PM,0.4092500,0.29783
1/13/2025 2:00:32 PM,0.4717500,0.30520
1/13/2025 2:00:32 PM,0.5342500,0.30486
1/13/2025 2:00:32 PM,0.5967500,0.30120
1/13/2025 2:00:32 PM,0.6592500,0.29984
1/13/2025 2:00:32 PM,0.7217500,0.29715
1/13/2025 2:00:32 PM,0.7842500,0.30225
1/13/2025 2:00:32 PM,0.8467500,0.30546
1/13/2025 2:00:32 PM,0.9092500,0.30690
1/13/2025 2:00:32 PM,0.9717500,0.30538
1/13/2025 2:00:33 PM,0.0342500,0.30358
1/13/2025 2:00:33 PM,0.0967500,0.30911
1/13/2025 2:00:33 PM,0.1592500,0.31414
1/13/2025 2:00:33 PM,0.2217500,0.30953
1/13/2025 2:00:33 PM,0.2842500,0.30309
1/13/2025 2:00:33 PM,0.3467500,0.30459
1/13/2025 2:00:33 PM,0.4092500,0.30369
1/13/2025 2:00:33 PM,0.4717500,0.29970
1/13/2025 2:00:33 PM,0.5342500,0.30068
1/13/2025 2:00:33 PM,0.5967500,0.30147
1/13/2025 2:00:33 PM,0.6592500,0.30251
1/13/2025 2:00:33 PM,0.7217500,0.30484
1/13/2025 2:00:33 PM,0.7842500,0.30540
1/13/2025 2:00:33 PM,0.8467500,0.30407
1/13/2025 2:00:33 PM,0.9092500,0.30285
1/13/2025 2:00:33 PM,0.9717500,0.30351
1/13/2025 2:00:34 PM,0.0342500,0.30452
1/13/2025 2:00:34 PM,0.0967500,0.30391
1/13/2025 2:00:34 PM,0.1592500,0.30200
